한전내역번호,한전내역명칭,한전유형,사업영역,코스트센터,전기계약구분,RAPA,(현)한전구매처,지급처,한전고객번호,계량기번호,계량종별,고객구분,450시간초과요금적용여부,주소,한전-빌링주소,한전-관리필드,삭제여부,삭제일,최종지급월,지역본부,통합시설코드,통합시설명,세부사업구분,장비유형,국사구분,통합시설주소,최종서비스종료일,yymm,계량기,계약종별,고객구분.1,계약전력,월사용량,고압요금적용전력,당월사용량_중,당월사용량_최,당월사용량_경,RAPA총사용량,당월최대수요전력,공급가,기타금액,실지급액,450시간초과요금,처리건수,도우미,실사용시작일,실사용종료일,시스템사용량,청구서-시스템,청구서기준,무슨시스템,제외필요,정상여부
ME00192177,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),M,5100,42160,종량제(일반),없음,1208200052,1208200052,250051474,35190700988,일반용갑저압,저압,,경기 화성시 서신면 백미리 328 - 2,경기도 화성시 서신면 백미길 210-35,-,,0,202503,경기,2022Y2778,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),5G,AAU10-3.5G-32T(SS),,경기 화성시 서신면 백미리 328-2번지,0,2410,35190700988,일반용갑저압,저압,4,571,4,571,0,0,0,0,"91,831","2,930","103,940",0,1,2022Y27782410,20240823,20240922,496.57155,74.42845,116%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00133059,마천1동LRRUM.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),없음,1208200052,1208200052,152284275,5195627173,일반용갑저압,저압,,서울 송파구 마천동,서울특별시 송파구 성내천로 298,-,,0,202503,강남,20153ADI2,마천1동LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 마천동 288-6번지 일반상가 5층 옥상,0,2409,56170310081,일반용갑저압,저압,4,785,4,785,0,0,0,0,"129,317","4,130","146,370",0,1,20153ADI22409,20240811,20240910,721.64485,63.35515,116%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00110938,삼막로SLRRU.51.LTE.SRRU(SS),M,5100,42164,종량제(일반),X,2018230821,2018230821,238267200,39170670423,일반용갑저압,저압,,경기 안양시 만안구 석수1동 80 - 5,경기도 안양시 만안구삼막로 48,SKT,,0,202502,경기,201336173,(캠)삼막로SLRRU.51.LTE.SRRU(SS),LTE,SRRU(SS),,경기 안양시 만안구 석수동 80-5번지,0,2409,39170670423,일반용갑저압,저압,4,923,4,923,0,0,923,0,"164,267","5,090","185,784",0,1,2013361732409,20240801,20240831,837.8191,85.1809,116%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00165529,운천리304-1LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1028257983,24170226269,일반용갑저압,저압,,경기 포천시 영북면 운천리 303 - 1,경기도 포천시 영북면 영북로 112-12,-,,0,202503,인천,2018Z0304,(공동)운천리304-1LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 포천시 영북면 운천리 303-1번지,0,2411,24170226269,일반용갑저압,저압,4,573,4,573,0,0,0,0,"85,320","2,730","96,580",0,1,2018Z03042411,20240923,20241022,517.69258,55.30742,116%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00135502,영락고정문LRRU.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),X,2018230821,2018230821,152313500,5170541368,일반용갑저압,저압,,서울 관악구 봉천동 1559 - 13,서울특별시 관악구청룡길 112,SKT,,0,202502,강남,20153ADJA,영락고정문LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 관악구 봉천동 1559-13번지,0,2409,5170541368,일반용갑저압,저압,4,776,4,776,0,0,776,0,"142,746","4,400","161,421",0,1,20153ADJA2409,20240801,20240831,714.29697,61.70303,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00066645,여주금강DOR.51.WCDMA.OR-DUO2,M,5100,42160,종량제(일반),없음,1208200052,1208200052,233946503,92190708242,주택용,저압,,경기 여주군 가남면 본두리 509 - 2,경기도 여주시 가남읍 본두리 509-2,-,,0,202503,경기,20123A8E9,(공동K)(고압)여주금강LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 가남읍 본두리 509-8번지 (공주)SKT 전주(I),0,2410,92190708242,주택용,저압,3,284,3,284,0,0,0,0,"47,602","1,520","53,880",0,1,20123A8E92410,20240826,20240925,227.18888,56.81112,115%,"4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00165529,운천리304-1LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1028257983,24170226269,일반용갑저압,저압,,경기 포천시 영북면 운천리 303 - 1,경기도 포천시 영북면 영북로 112-12,-,,0,202503,인천,2018Z0304,(공동)운천리304-1LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 포천시 영북면 운천리 303-1번지,0,2409,24170226269,일반용갑저압,저압,4,602,4,602,0,0,0,0,"112,772","3,600","127,640",0,1,2018Z03042409,20240723,20240822,542.79842,59.20158,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00077693,신정해피트리TMC.51.WIBRO.SF-TM423,M,5100,51450,종량제(피크+계시별-3종),없음,1208200052,1208200052,144932562,25190388708,일반용갑II고압A,고압,,서울 양천구 신정3동 1219 - 1,서울특별시 양천구 중앙로29길 64-,-,,0,202503,강남,201939337,신정해피트리AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 양천구 신정동 1219-1번지 신일해피트리아파트,0,2410,25190388708,일반용(갑)II고압A / 2,고압,4,902,2,269,146,487,0,2,"119,549","3,820","135,320",0,1,2019393372410,20240818,20240917,810.61571,91.38429,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,점검필요
ME00032281,천호공원.51.1X.공용화B+,M,5100,51451,종량제(일반),X,2018230821,2018230821,141670680,26190555559,일반용갑저압,저압,,서울 강동구 천호2동 321 - 21 정연빌딩 건물옥탑,서울특별시 강동구천중로 58,LGU-SKT-KT,,0,202501,강남,2019Y5357,천호공원AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 강동구 천호동 361-21번지,0,2412,26190555559,일반용갑저압,저압,5,765,5,765,0,0,"2,562",0,"116,511","3,547","131,709",0,1,2019Y53572412,20241122,20241221,684.88423,80.11577,115%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,점검필요
ME00133059,마천1동LRRUM.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),없음,1208200052,1208200052,152284275,5195627173,일반용갑저압,저압,,서울 송파구 마천동,서울특별시 송파구 성내천로 298,-,,0,202503,강남,20153ADI2,마천1동LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 마천동 288-6번지 일반상가 5층 옥상,0,2412,5195627173,일반용갑저압,저압,4,747,4,747,0,0,0,0,"123,991","3,960","140,350",0,1,20153ADI22412,20241111,20241210,681.77072,65.22928,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00133059,마천1동LRRUM.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),없음,1208200052,1208200052,152284275,5195627173,일반용갑저압,저압,,서울 송파구 마천동,서울특별시 송파구 성내천로 298,-,,0,202503,강남,20153ADI2,마천1동LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 마천동 288-6번지 일반상가 5층 옥상,0,2411,5195627173,일반용갑저압,저압,4,779,4,779,0,0,0,0,"113,938","3,640","128,970",0,1,20153ADI22411,20241011,20241110,716.68118,62.31882,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00192177,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),M,5100,42160,종량제(일반),없음,1208200052,1208200052,250051474,35190700988,일반용갑저압,저압,,경기 화성시 서신면 백미리 328 - 2,경기도 화성시 서신면 백미길 210-35,-,,0,202503,경기,2022Y2778,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),5G,AAU10-3.5G-32T(SS),,경기 화성시 서신면 백미리 328-2번지,0,2409,35190700988,일반용갑저압,저압,4,571,4,571,0,0,0,0,"108,234","3,460","122,510",0,1,2022Y27782409,20240723,20240822,497.95292,73.04708,115%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00028473,필운동,M,5100,51401,종량제(일반),X,2018230821,2018230821,141381252,2190681723,일반용갑저압,저압,,서울 종로구 필운동 55 - 6,서울특별시 종로구필운대로1길 21,SKT-KT-LGU,,0,202502,강북,20193AY9S,필운동AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 종로구 필운동 55-6번지 4층 옥탑 일반주택,0,2412,2190681723,일반용갑저압,저압,5,802,5,802,0,0,"2,538",0,"121,432","3,722","137,297",0,1,20193AY9S2412,20241108,20241207,709.56632,92.43368,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00066645,여주금강DOR.51.WCDMA.OR-DUO2,M,5100,42160,종량제(일반),없음,1208200052,1208200052,233946503,92190708242,주택용,저압,,경기 여주군 가남면 본두리 509 - 2,경기도 여주시 가남읍 본두리 509-2,-,,0,202503,경기,20123A8E9,(공동K)(고압)여주금강LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 여주시 가남읍 본두리 509-8번지 (공주)SKT 전주(I),0,2412,92190708242,주택용,저압,3,289,3,289,0,0,0,0,"48,745","1,550","55,170",0,1,20123A8E92412,20241026,20241125,232.15602,56.84398,115%,"4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00165529,운천리304-1LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1028257983,24170226269,일반용갑저압,저압,,경기 포천시 영북면 운천리 303 - 1,경기도 포천시 영북면 영북로 112-12,-,,0,202503,인천,2018Z0304,(공동)운천리304-1LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 포천시 영북면 운천리 303-1번지,0,2408,24170226269,일반용갑저압,저압,4,576,4,576,0,0,0,0,"108,966","3,630","123,490",0,1,2018Z03042408,20240623,20240722,518.25708,57.74292,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00032281,천호공원.51.1X.공용화B+,M,5100,51451,종량제(일반),X,2018230821,2018230821,141670680,26190555559,일반용갑저압,저압,,서울 강동구 천호2동 321 - 21 정연빌딩 건물옥탑,서울특별시 강동구천중로 58,LGU-SKT-KT,,0,202501,강남,2019Y5357,천호공원AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 강동구 천호동 361-21번지,0,2411,26190555559,일반용갑저압,저압,5,793,5,793,0,0,"2,674",0,"113,299","3,443","128,072",0,1,2019Y53572411,20241022,20241121,719.23969,73.76031,115%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00028473,필운동,M,5100,51401,종량제(일반),X,2018230821,2018230821,141381252,2190681723,일반용갑저압,저압,,서울 종로구 필운동 55 - 6,서울특별시 종로구필운대로1길 21,SKT-KT-LGU,,0,202502,강북,20193AY9S,필운동AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 종로구 필운동 55-6번지 4층 옥탑 일반주택,0,2411,2190681723,일반용갑저압,저압,5,839,5,839,0,0,"2,669",0,"108,753","3,316","122,944",0,1,20193AY9S2411,20241008,20241107,742.48332,96.51668,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00074116,약대현대DOR.51.WCDMA.OR-DUO5,M,5100,40240,종량제(일반),X,2018230821,2018230821,1124379947,7170250581,일반용갑저압,저압,,경기 부천시 약대동 169 - 86,경기도 부천시 원미구도약로 213,SKT,,0,202502,인천,201932613,약대현대AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,경기 부천시 원미구 약대동 169-86번지,0,2408,7170250581,일반용갑저압,저압,4,925,4,925,0,0,925,0,"164,560","5,100","186,116",0,1,2019326132408,20240701,20240731,843.10407,81.89593,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00133059,마천1동LRRUM.51.LTE.RRU_L(SS),M,5100,51450,종량제(일반),없음,1208200052,1208200052,152284275,5195627173,일반용갑저압,저압,,서울 송파구 마천동,서울특별시 송파구 성내천로 298,-,,0,202503,강남,20153ADI2,마천1동LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 송파구 마천동 288-6번지 일반상가 5층 옥상,0,2408,56170310081,일반용갑저압,저압,4,782,4,782,0,0,0,0,"139,124","4,450","157,480",0,1,20153ADI22408,20240711,20240810,708.31808,73.68192,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00045168,개포1동WMC.51.WCDMA.ERRUP,M,5100,51451,종량제(일반),X,2018230821,2018230821,143485912,24190377805,일반용갑저압,저압,,서울 강남구 개포동 158 - 8 명성빌딩 4층옥탑,서울특별시 강남구선릉로4길 13,SKT-KT,,0,202501,강남,2019Y0120,개포1동AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 강남구 개포동 158-8번지 명성빌딩 4층 옥탑,0,2411,24190377805,일반용갑저압,저압,4,901,4,901,0,0,"2,139",0,"124,050","3,762","140,217",0,1,2019Y01202411,20241016,20241115,858.16591,42.83409,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00110938,삼막로SLRRU.51.LTE.SRRU(SS),M,5100,42164,종량제(일반),X,2018230821,2018230821,238267200,39170670423,일반용갑저압,저압,,경기 안양시 만안구 석수1동 80 - 5,경기도 안양시 만안구삼막로 48,SKT,,0,202502,경기,201336173,(캠)삼막로SLRRU.51.LTE.SRRU(SS),LTE,SRRU(SS),,경기 안양시 만안구 석수동 80-5번지,0,2412,39170670423,일반용갑저압,저압,4,869,4,869,0,0,869,0,"144,717","4,470","163,659",0,1,2013361732412,20241101,20241130,790.63951,78.36049,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00077693,신정해피트리TMC.51.WIBRO.SF-TM423,M,5100,51450,종량제(피크+계시별-3종),없음,1208200052,1208200052,144932562,25190388708,일반용갑II고압A,고압,,서울 양천구 신정3동 1219 - 1,서울특별시 양천구 중앙로29길 64-,-,,0,202503,강남,201939337,신정해피트리AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 양천구 신정동 1219-1번지 신일해피트리아파트,0,2409,25190388708,일반용(갑)II고압A / 2,고압,4,891,2,295,152,444,0,1,"130,172","4,160","147,340",0,1,2019393372409,20240718,20240817,794.07397,96.92603,115%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00192177,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),M,5100,42160,종량제(일반),없음,1208200052,1208200052,250051474,35190700988,일반용갑저압,저압,,경기 화성시 서신면 백미리 328 - 2,경기도 화성시 서신면 백미길 210-35,-,,0,202503,경기,2022Y2778,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),5G,AAU10-3.5G-32T(SS),,경기 화성시 서신면 백미리 328-2번지,0,2412,35190700988,일반용갑저압,저압,4,583,4,583,0,0,0,0,"97,599","3,120","110,470",0,1,2022Y27782412,20241023,20241122,511.0012,71.9988,114%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00066648,백운암DOR.51.WCDMA.OR-DUO2,M,5100,42160,종량제(일반),없음,1208200052,1208200052,233877294,83190001423,주택용,저압,,경기 광주시 초월읍 쌍동리,경기도 광주시 초월읍 쌍동리 산 82,-,,0,202503,경기,200921969,백운암DOR.51.WCDMA.OR-DUO2,WCDMA,OR-DUO2,,경기 광주시 초월읍 쌍동리 산 54번지,20250326,2411,83190001423,주택용,저압,3,151,3,151,0,0,0,0,"21,144",670,"23,920",0,1,2009219692411,20240925,20241024,138.2753,12.7247,114%,"4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00165529,운천리304-1LRRUM.51.LTE.ARRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1028257983,24170226269,일반용갑저압,저압,,경기 포천시 영북면 운천리 303 - 1,경기도 포천시 영북면 영북로 112-12,-,,0,202503,인천,2018Z0304,(공동)운천리304-1LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 포천시 영북면 운천리 303-1번지,0,2410,24170226269,일반용갑저압,저압,4,600,4,600,0,0,0,0,"95,227","3,040","107,790",0,1,2018Z03042410,20240823,20240922,538.59312,61.40688,114%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00192177,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),M,5100,42160,종량제(일반),없음,1208200052,1208200052,250051474,35190700988,일반용갑저압,저압,,경기 화성시 서신면 백미리 328 - 2,경기도 화성시 서신면 백미길 210-35,-,,0,202503,경기,2022Y2778,서신백미항입구AAUS_1.51.5G.AAU10-3.5G-32T(SS),5G,AAU10-3.5G-32T(SS),,경기 화성시 서신면 백미리 328-2번지,0,2408,35190700988,일반용갑저압,저압,4,554,4,554,0,0,0,0,"105,745","3,520","119,840",0,1,2022Y27782408,20240623,20240722,481.78665,72.21335,114%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00053195,묵2동현대WMC.51.WCDMA.WAFMCB,M,5100,51400,종량제(피크),X,2018230821,2018230821,144257499,6170217622,일반용갑저압,저압,,서울 중랑구 묵동 236 - 34,서울특별시 중랑구중랑천로 308-1,SKT-KT-LGU-SKT,,0,202502,강북,20193AHG3,묵2동현대AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 중랑구 묵동 236-34번지 일반건물 6층 옥상,0,2411,6170217622,일반용갑저압,저압,5,862,5,862,0,0,"2,269",0,"106,054","3,286","119,945",0,1,20193AHG32411,20241001,20241031,772.05067,89.94933,114%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00194155,외서천삼거리부근KT전주LRRUM.51.LTE.RRU_L(SS),M,5100,42160,종량제(일반),없음,1208200052,1208200052,250489822,25190442464,일반용갑저압,저압,,경기 수원시 영통구 영통동 1069 - 1,경기도 수원시 영통구 삼성로320번길 129,-,,0,202503,경기,20223ATQS,외서천삼거리부근KT전주LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 수원시 영통구 영통동 1069-1번지,0,2412,25190442464,일반용갑저압,저압,4,846,4,846,0,0,0,0,"137,158","4,380","155,250",0,1,20223ATQS2412,20241112,20241211,773.56532,72.43468,114%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00032281,천호공원.51.1X.공용화B+,M,5100,51451,종량제(일반),X,2018230821,2018230821,141670680,26190555559,일반용갑저압,저압,,서울 강동구 천호2동 321 - 21 정연빌딩 건물옥탑,서울특별시 강동구천중로 58,LGU-SKT-KT,,0,202501,강남,2019Y5357,천호공원AAUE_2.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 강동구 천호동 361-21번지,0,2410,26190555559,일반용갑저압,저압,5,774,5,774,0,0,"2,612",0,"96,732","2,913","109,318",0,1,2019Y53572410,20240922,20241021,692.21133,81.78867,114%,"5G_EMS,4G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00103181,동호로3LRRUM.51.LTE.RRU_L(SS),M,5100,51400,종량제(일반),X,2018230821,2018230821,148924705,37190074921,일반용갑저압,저압,,서울 중구 신당동 425 - 18,서울특별시 중구동호로14길 2,SKT-KT,,0,202502,강북,20123A99G,동호로3LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 중구 신당동 425-18번지 일반건물 없음,0,2411,37190074921,일반용갑저압,저압,4,733,4,733,0,0,"2,043",0,"99,569","2,928","112,454",0,1,20123A99G2411,20241009,20241108,644.77564,88.22436,114%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00204611,(아)북한산두산위브1차106동LRRUM.51.LTE.RRU_L(SS),M,5100,51400,종량제(계시별-3종),없음,1208200052,1208200052,161094622,96190402509,일반용갑II고압A,고압,,서울 서대문구 홍은동 467,서울특별시 서대문구 홍은중앙로3길 9,-,,0,202503,강북,202120277,(아)북한산두산위브1차106동LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,서울 서대문구 홍은동 467번지 북한산두산위브아파트 106동 21호 층 옥탑,0,2411,96190402509,일반용(갑)II고압A / 2,,4,386,1,125,71,190,0,1,"48,348","1,540","54,720",0,1,2021202772411,20240925,20241024,438.06586,-52.06586,113%,"5G_EMS,4G_PRB(구)",제외필요,모니터링필요
ME00094327,백령리마을WIC.51.WCDMA.ICS-WN20,M,5100,40240,종량제(피크),X,2018230821,2018230821,1023118279,DR140209124,일반용갑저압,저압,,경기 연천군 백학면 백령리 941 - 7,경기도 연천군백학면 백령리 941-7,KT-SKT,,0,202501,인천,2010Y2574,백령리마을WIC.51.WCDMA.ICS-WN20,WCDMA,ICS-WN20,,경기 연천군 백학면 백령리 941-7번지 (공주)SKT 전주(I),0,2412,DR140209124,일반용갑저압,저압,4,493,4,493,0,0,632,0,"82,389","2,707","93,335",0,1,2010Y25742412,20241118,20241217,447.01102,45.98898,113%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,모니터링필요
ME00094154,금승리평화묘원WRHU.51.WCDMA.RHU-WF6,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1023147620,DR140188063,주택용,저압,,경기 파주시 탄현면 금승리 66 - 2,경기도 파주시 탄현면 금승리 산 66-2,-,,0,202503,인천,201032016,금승리평화묘원WRHU.51.WCDMA.RHU-WF6,WCDMA,RHU-WF6,,경기 파주시 탄현면 금승리 299-5번지,0,2408,DR140188063,주택용,저압,3,252,3,252,0,0,0,0,"40,287","1,280","45,590",0,1,2010320162408,20240705,20240804,241.51985,10.48015,113%,"5G_EMS,3G+기타",제외필요,모니터링필요
ME00043720,운학아파트WMC.51.WCDMA.SF-W20,M,5100,42162,종량제(일반),X,2018230821,2018230821,232248449,1171554400,일반용갑저압,저압,,경기 용인시 처인구 운학동 429 - 4,경기도 용인시 처인구동부로 348,LGU-SKT,,0,202501,경기,2012Y6874,운학아파트LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 용인시 처인구 운학동 429-4번지 GS운학주유소,0,2411,1171554400,일반용갑저압,저압,4,816,4,816,0,0,"1,273",0,"118,921","3,769","134,582",0,1,2012Y68742411,20241023,20241122,755.65323,60.34677,113%,"5G_EMS,4G_EMS,4G_PRB(구)",제외필요,모니터링필요
